Region,Country,ProvState,Station,WMO.,Lat,Long,Elev,StdP,TZ,TZCode,ColdestMonth,DB990,WS_DB996,WD_DB996,HottestMonth,DBR,DB010,WB_DB010,WS_DB004,WD_DB004,taub,taud
6,SWE,,OSBY,26260,56.37,13.95,85,100.31,1,EUW,2,-13.2,1,0,7,9.6,24.6,16.6,2.8,140,0.351,2.391
6,SWE,,HANO,26280,56.02,14.85,60,100.61,1,EUW,2,-6.3,7.2,340,7,5.8,22.3,17.9,5.1,210,0.356,2.377
6,SWE,,LJUNGBYHED(SWE-AFB),26300,56.08,13.23,52,100.7,1,EUW,2,-10,1.6,300,7,9.1,24.5,17.1,3.9,320,0.348,2.411
6,SWE,,MALMO,26350,55.57,13.07,21,101.07,1,EUW,1,-7.1,1.4,50,7,8.3,24.9,18.2,3.6,130,0.363,2.349
6,SWE,,MALMO/STURUP,26360,55.52,13.37,155,99.48,1,EUW,1,-8.4,2.9,340,7,8.8,24,17.7,4.6,140,0.359,2.351
6,SWE,,VAXJO/KRONOBERG,26410,56.93,14.73,186,99.11,1,EUW,1,-11.9,1.8,20,7,10.1,25.1,16.8,3.3,160,0.336,2.405
6,SWE,,OLANDS SODRA UDDE,26440,56.2,16.4,3,101.29,1,EUW,2,-6,5.7,10,8,3.6,21.5,19.4,4.6,230,0.362,2.431
6,SWE,,VAXJO,26480,56.85,14.83,200,98.95,1,EUW,1,-10.9,2.1,350,7,8.6,24.2,17.4,2.8,70,0.335,2.405
6,SWE,,KRISTIANSTAD/EVEROD,26510,55.92,14.08,23,101.05,1,EUW,2,-9.2,1.8,290,7,11.1,25.1,18.1,4.3,120,0.354,2.397
6,SWE,,RONNEBY/BREDAKRA,26640,56.27,15.27,58,100.63,1,EUW,1,-10.4,2.1,10,7,9.9,24.7,17.5,4.3,230,0.355,2.37
6,SWE,,UNGSKAR,26660,56.03,15.8,3,101.29,1,EUW,2,-6.7,4.9,320,7,3.8,21.1,17.8,5.2,50,0.354,2.404
6,SWE,,KALMAR,26700,56.68,16.3,4,101.28,1,EUW,1,-10.9,1.9,340,7,8.6,24,17.8,4,180,0.362,2.366
6,SWE,,KALMAR,26720,56.73,16.3,16,101.13,1,EUW,1,-10.9,1.7,340,7,10.7,24.2,17.1,4.5,180,0.343,2.423
6,SWE,,HOBURG,26800,56.92,18.15,39,100.86,1,EUW,2,-5.7,5.1,20,8,4.6,22.3,16.9,4.5,90,0.357,2.457
6,FIN,,KILPISJARVI,28010,69.05,20.78,476,95.74,2,EUE,2,-30.2,0.3,150,7,7.3,18.3,13.3,3.6,160,0.308,2.373
6,FIN,,KEVO,28050,69.75,27.03,101,100.12,2,EUE,1,-32.1,1,160,7,8.5,21.5,14.9,3.3,150,0.318,2.388
6,FIN,,IVALO,28070,68.62,27.42,148,99.56,2,EUE,1,-29.6,1.2,240,7,7.9,21.9,14.7,3.5,210,0.324,2.403
6,FIN,,MUONIO,28230,67.97,23.68,253,98.32,2,EUE,1,-30.2,0.1,300,7,8,21.1,14.6,3.1,200,0.315,2.44
6,FIN,,SODANKYLA,28360,67.37,26.65,179,99.19,2,EUE,1,-31,1,330,7,8.5,22.3,14.8,3.3,220,0.319,2.447
6,FIN,,PELLO,28440,66.8,24,84,100.32,2,EUE,1,-28.9,0.3,320,7,8.7,22.8,15.4,3,180,0.324,2.434
6,FIN,,ROVANIEMI,28450,66.57,25.83,201,98.93,2,EUE,1,-23.3,2.5,70,7,7.4,22.2,14.9,4.1,210,0.319,2.455
6,FIN,,SALLA,28480,66.82,28.67,223,98.67,2,EUE,1,-29.3,0.3,200,7,8.3,21.7,14.7,3.2,230,0.318,2.468
6,FIN,,SALLA KK,28490,66.83,28.68,222,98.69,2,EUE,1,-30.1,0.5,140,7,9.2,22.3,15.5,3.9,240,0.318,2.467
6,FIN,,KEMI,28640,65.78,24.58,15,101.14,2,EUE,1,-25.5,1.4,10,7,7.7,21.8,15.9,4.1,210,0.326,2.46
6,FIN,,PUDASJARVI,28660,65.4,26.97,123,99.86,2,EUE,1,-27.9,0.4,90,7,9.1,23.6,16,3.5,200,0.325,2.456
6,FIN,,PUDASJARVI,28670,65.37,27.02,117,99.93,2,EUE,1,-26.7,0.7,30,7,8.1,22.8,16.1,3.2,200,0.325,2.456
6,FIN,,KUUSAMO,28690,65.97,29.18,263,98.21,2,EUE,1,-28.2,0.7,300,7,8,21.9,15.2,3.7,230,0.325,2.419
6,FIN,,OULU,28750,64.93,25.37,15,101.14,2,EUE,1,-24.4,1.5,130,7,7.6,23.1,16.4,3.6,160,0.328,2.433
6,FIN,,SUOMUSSALMI,28790,64.9,29.02,224,98.66,2,EUE,1,-26.6,0.4,0,7,8.5,22.6,15.7,2.9,220,0.326,2.418
6,FIN,,KAJAANI,28970,64.28,27.68,136,99.7,2,EUE,1,-27.5,0.4,80,7,8.8,23.2,16.5,3.2,220,0.326,2.437
6,FIN,,MASSKAR,29010,63.73,22.58,13,101.17,2,EUE,1,-22.1,1.1,80,7,4.9,20.2,16.3,4.2,200,0.328,2.462
6,FIN,,NIVALA,29050,63.92,24.97,81,100.36,2,EUE,1,-24.5,0.7,130,7,9.3,23.6,16.7,3.2,250,0.329,2.416
6,FIN,,VALASSAARET,29100,63.43,21.07,8,101.23,2,EUE,2,-15.8,4.7,20,7,4,20,17.3,4.3,200,0.338,2.432
6,FIN,,VAASA AIRPORT,29110,63.05,21.77,8,101.23,2,EUE,2,-21.1,0.5,140,7,8.6,23.4,16.9,3.9,200,0.334,2.451
6,FIN,,KAUHAVA,29130,63.1,23.03,44,100.8,2,EUE,2,-23.6,0.8,30,7,10.2,24,16.8,3.6,210,0.33,2.437
6,FIN,,KRUUNUPYY,29135,63.72,23.13,25,101.03,2,EUE,2,-22.9,0.8,170,7,9.5,24,16.9,4.4,200,0.333,2.422
6,FIN,,VIITASAARI,29150,63.08,25.87,132,99.75,2,EUE,2,-22.5,0.5,20,7,7.6,24.1,16.9,2.3,170,0.325,2.436
6,FIN,,KUOPIO,29170,63.02,27.8,102,100.11,2,EUE,2,-24.2,1,320,7,7.3,24.3,17.1,3.5,160,0.327,2.437
6,FIN,,ILOMANTSI,29190,62.68,30.95,165,99.36,2,EUE,1,-25.5,0.7,330,7,8.6,23.9,16.6,2.7,270,0.33,2.424
6,FIN,,MOIKIPAA,29210,62.88,21.1,13,101.17,2,EUE,1,-21.3,1.8,40,7,4,19.4,16.3,4.3,180,0.336,2.459
6,FIN,,AHTARI,29240,62.53,24.02,161,99.41,2,EUE,2,-24.9,0.2,90,7,10.5,23.7,16.1,1.7,210,0.326,2.437
6,FIN,,JOENSUU,29290,62.67,29.63,117,99.93,2,EUE,1,-24.5,1.3,50,7,8.4,24.4,17,3.7,160,0.331,2.423
6,FIN,,JYVASKYLA,29350,62.4,25.68,145,99.6,2,EUE,2,-24.1,1,330,7,9.7,24.3,16.6,3.4,160,0.324,2.435
6,FIN,,NIINISALO,29420,61.85,22.47,136,99.7,2,EUE,2,-20.2,1.7,70,7,8.9,24.1,16.7,2.7,220,0.328,2.438
6,FIN,,TAMPERE/PIRKKALA,29440,61.42,23.58,112,99.99,2,EUE,2,-21,0.9,10,7,9.8,24.9,16.6,3.7,200,0.328,2.437
6,FIN,,HALLI,29450,61.85,24.8,145,99.6,2,EUE,2,-22.8,1.2,320,7,9,24.5,16.5,3.4,140,0.327,2.443
6,FIN,,MIKKELI,29470,61.73,27.3,138,99.68,2,EUE,2,-24.2,0.3,270,7,10.7,24.9,17.5,2.9,210,0.328,2.443
6,FIN,,SAVONLINNA,29480,61.95,28.95,95,100.19,2,EUE,1,-24.2,1,40,7,8.7,24.6,16.8,3.6,180,0.331,2.422
6,FIN,,PORI,29520,61.47,21.8,17,101.12,2,EUE,2,-18.5,1.6,120,7,9.1,24.2,16.8,4,140,0.333,2.458
6,FIN,,LAPPEENRANTA,29580,61.05,28.2,115,99.95,2,EUE,1,-21.1,2.3,20,7,8.4,25.1,17,3.3,210,0.33,2.423
6,FIN,,KUUSKAJASKARI,29610,61.13,21.37,10,101.2,2,EUE,2,-16.2,3,50,7,5.5,21.3,17.2,4.7,230,0.334,2.458
6,FIN,,JOKIOINEN,29630,60.82,23.5,103,100.09,2,EUE,2,-20.1,1.7,40,7,9.6,24.5,16.7,3.6,240,0.329,2.413
6,FIN,,LAHTI,29650,60.97,25.63,84,100.32,2,EUE,2,-21.2,0.6,10,7,10.4,25.2,17.4,2.1,150,0.331,2.421
6,FIN,,UTTI,29660,60.9,26.93,100,100.13,2,EUE,2,-21.1,2.2,350,7,9.2,25.2,17.2,4,210,0.33,2.428
6,FIN,,MARIEHAMNALAND ISL,29700,60.12,19.9,6,101.25,2,EUE,2,-14.2,1.6,0,7,7.4,22,16.8,3.7,200,0.349,2.445
6,FIN,,JOMALA,29710,60.15,19.87,10,101.2,2,EUE,2,-13.6,0.3,80,7,8.3,23.3,17.4,2.5,190,0.349,2.445
6,FIN,,TURKU,29720,60.52,22.27,59,100.62,2,EUE,2,-18,1.9,70,7,9.1,24.9,16.9,4,210,0.331,2.416
6,FIN,,HELSINKI-VANTAA,29740,60.32,24.97,56,100.65,2,EUE,2,-18.6,2.8,0,7,9.4,25.1,17,4.6,200,0.346,2.379
6,FIN,,RANKKI,29760,60.37,26.97,12,101.18,2,EUE,2,-17.7,4.2,50,7,5.1,22.8,19,3.5,100,0.333,2.427
6,FIN,,NYHAMN,29800,59.97,19.97,10,101.2,2,EUE,2,-9.4,7.1,50,7,2.8,20.7,18.1,4.7,150,0.346,2.471
6,FIN,,UTO,29810,59.78,21.38,7,101.24,2,EUE,2,-10.7,6.8,50,7,3.3,21.4,18.4,4.7,200,0.35,2.435
6,FIN,,RUSSARO,29820,59.77,22.95,11,101.19,2,EUE,2,-13.2,6.4,70,7,4.3,21.9,18.5,4.1,90,0.347,2.386
6,FIN,,BAGASKAR,29840,59.93,24.02,21,101.07,2,EUE,2,-15.3,4.8,40,7,5.1,22.3,18.5,4.3,240,0.356,2.388
6,FIN,,ISOSAARI,29880,60.1,25.07,5,101.26,2,EUE,2,-15.1,5,40,7,3.8,21.5,18.5,4.5,240,0.345,2.4
6,FIN,,KUMLINGE ISLAND,29900,60.3,20.75,5,101.26,2,EUE,2,-13.6,5.1,30,7,5.3,21.2,17.2,4.8,210,0.338,2.459
6,GBR,,MUCKLE FLUGGA,30010,60.85,-0.88,53,100.69,0,GMT,2,0.8,9.6,0,8,2.6,15.4,13.1,5.8,180,0.369,2.41
6,GBR,,BALTASOUND NO.2,30020,60.75,-0.85,15,101.14,0,GMT,2,-1.3,4.5,330,8,4.3,16.1,14,5.5,170,0.371,2.411
6,GBR,,SUMBURGH (CAPE),30030,59.88,-1.3,5,101.26,0,GMT,2,-0.2,6.6,0,8,3.7,15.2,13.6,5.4,130,0.374,2.405
6,GBR,,COLLAFIRTH HILL,30040,60.53,-1.38,57,100.64,0,GMT,2,-2.6,8.8,30,7,3.5,14.5,12.3,5.1,240,0.356,2.388
6,GBR,,LERWICK,30050,60.13,-1.18,84,100.32,0,GMT,2,-1.3,6.3,350,8,3.7,15.3,13.7,5.5,190,0.369,2.415
6,GBR,,SELLA NESS,30060,60.45,-1.27,7,101.24,0,GMT,2,-0.3,4.9,330,8,3.7,16.6,14.1,6.2,150,0.379,2.362
6,GBR,,MUCKLE HOLM,30070,60.58,-1.27,20,101.08,0,GMT,2,0.4,9,320,8,2.3,14.6,13.1,5.3,140,0.378,2.362
6,GBR,,FAIR ISLE,30080,59.53,-1.63,57,100.64,0,GMT,2,0.4,9.5,330,8,2.6,14.6,13.5,5.6,130,0.375,2.414
6,GBR,,SULE SKERRY,30100,59.08,-4.4,12,101.18,0,GMT,2,2.3,10.2,230,8,2,15.9,14.7,6.5,140,0.372,2.418
6,GBR,,NORTH RONA,30110,59.12,-5.82,103,100.09,0,GMT,2,1.1,13,350,8,2,14.7,13.3,6.5,130,0.368,2.424
6,GBR,,FOULA,30140,60.12,-2.07,13,101.17,0,GMT,2,0.9,7.3,340,8,2.1,14.8,13.7,5.2,30,0.371,2.421
6,GBR,,KIRKWALL AIRPORT,30170,58.95,-2.9,26,101.01,0,GMT,2,-0.3,5.3,270,8,5.1,16.9,14.3,5.7,170,0.375,2.398
6,GBR,,BENBECULA ISLAND,30220,57.47,-7.37,6,101.25,0,GMT,2,-0.9,2.2,30,7,4.6,18,14.5,5.5,160,0.362,2.447
6,GBR,,SOUTH UIST RANGE,30230,57.33,-7.37,4,101.28,0,GMT,2,0.2,3.8,10,8,4.2,17.8,15.2,6.4,150,0.376,2.425
6,GBR,,HYSKEIR (LGT-H),30240,56.97,-6.68,10,101.2,0,GMT,2,2.8,8,90,8,2.6,17.2,15,3.4,90,0.375,2.429
6,GBR,,BUTT OF LEWIS (LH),30250,58.52,-6.27,23,101.05,0,GMT,2,1,5.7,210,7,3.3,16.1,14.2,6.2,190,0.35,2.436
6,GBR,,STORNOWAY,30260,58.22,-6.32,15,101.14,0,GMT,2,-0.2,2.9,300,8,4.8,17.1,14.4,4.8,160,0.368,2.422
6,GBR,,LOCH GLASCARNOCH,30310,57.72,-4.88,264,98.19,0,GMT,12,-7.3,0.8,260,7,7.1,19.5,14.7,4.6,110,0.347,2.425
6,GBR,,AULTBEA NO2,30340,57.87,-5.63,10,101.2,0,GMT,2,-0.3,1.7,80,8,5,19.3,15.2,3.9,300,0.374,2.391
6,GBR,,BARRA,30350,57.03,-7.45,3,101.29,0,GMT,2,1.7,5,10,8,4.1,17.6,15.3,5.7,150,0.375,2.429
6,GBR,,SKYE/LUSA,30370,57.25,-5.8,18,101.11,0,GMT,2,-2,1.4,120,8,5.8,19.3,15.2,3.6,220,0.375,2.394
6,GBR,,AONACH MOR,30410,56.82,-4.97,1130,88.47,0,GMT,2,-8.4,9.1,30,8,3.7,13.4,10,7.5,210,0.302,2.552
6,GBR,,ALTNAHARRA NO2,30440,58.28,-4.43,80,100.37,0,GMT,12,-7.8,0.4,320,7,7.3,20.4,15.5,4.2,130,0.353,2.435
6,GBR,,TULLOCH BRIDGE,30470,56.87,-4.7,236,98.52,0,GMT,12,-5.8,0.4,0,7,6.9,20,14.5,3.5,190,0.352,2.409
6,GBR,,CAPE WRATH (LGT-H),30490,58.63,-5,112,99.99,0,GMT,2,0.5,7.7,140,8,2.8,17.6,14.2,3.9,90,0.355,2.464
6,GBR,,FOYERS,30570,57.27,-4.48,21,101.07,0,GMT,2,-1.7,0.7,190,7,6,20.2,15.2,4.3,220,0.371,2.371
6,GBR,,INVERGORDON HARBOUR,30580,57.68,-4.17,3,101.29,0,GMT,1,-1.3,1.5,280,7,5.2,19.4,15.4,4.8,260,0.37,2.369
6,GBR,,TAIN RANGE,30620,57.82,-3.97,4,101.28,0,GMT,12,-3.7,1.4,250,8,7.5,19.6,15.6,5.4,210,0.361,2.432
6,GBR,,AVIEMORE,30630,57.2,-3.83,228,98.62,0,GMT,12,-6.4,0.8,0,7,8.5,21.4,15.4,4,190,0.352,2.408
6,GBR,,CAIRNGORM,30650,57.12,-3.63,1245,87.24,0,GMT,2,-9.3,12,40,7,4.2,13.3,9.8,10.2,230,0.293,2.527
6,GBR,,KINLOSS,30660,57.65,-3.57,5,101.26,0,GMT,12,-3.2,1.5,230,7,6.9,20.8,15.6,5.2,130,0.357,2.405
6,GBR,,LOSSIEMOUTH,30680,57.72,-3.32,6,101.25,0,GMT,12,-3.4,1.9,240,7,6.6,20.4,15.6,6,150,0.356,2.404
6,GBR,,CAIRNWELL,30720,56.88,-3.42,933,90.61,0,GMT,1,-7,13.6,350,7,4.4,14.7,11.8,7.2,120,0.315,2.469
6,GBR,,WICK,30750,58.45,-3.08,36,100.89,0,GMT,2,-1.8,3,260,8,5.5,16.9,14.1,5.7,190,0.359,2.441
6,GBR,,ABOYNE,30800,57.08,-2.83,140,99.65,0,GMT,12,-5.4,1.7,300,7,9.3,21.5,16,3.9,80,0.352,2.405
6,GBR,,INVERBERVIE NO.2,30880,56.85,-2.27,134,99.73,0,GMT,2,-1.4,6.3,310,8,5.5,17.8,14.5,7,240,0.358,2.419
6,GBR,,ABERDEEN/DYCE AIRPO,30910,57.2,-2.22,69,100.5,0,GMT,12,-2.6,1.4,0,7,6.7,20,15.5,5,170,0.357,2.399
6,GBR,,PETERHEAD HARBOUR,30920,57.5,-1.77,15,101.14,0,GMT,2,0.6,4.3,270,8,3.7,16.9,14,3.9,250,0.372,2.414
6,GBR,,ROSEHEARTY,30940,57.7,-2.12,7,101.24,0,GMT,1,0.1,4.3,170,8,5,19.1,15.7,5.8,150,0.374,2.384
6,GBR,,TIREE,31000,56.5,-6.88,12,101.18,0,GMT,2,0.8,4.1,60,8,4.5,17.2,14.8,5,150,0.375,2.441
6,GBR,,ORSAY (LGT-H),31020,55.67,-6.5,23,101.05,0,GMT,2,1.6,5.9,50,8,3,16.7,14.3,5.4,90,0.364,2.469
6,GBR,,MACHRIHANISH,31110,55.43,-5.7,10,101.2,0,GMT,2,-1.2,1.9,100,8,5.8,19.1,15.6,5.3,150,0.364,2.432
6,GBR,,OBAN,31140,56.42,-5.47,4,101.28,0,GMT,2,-1.1,0.9,160,7,5.6,21,15.4,2.9,180,0.37,2.37
6,GBR,,CORSEWALL PT. (LH),31180,55,-5.15,15,101.14,0,GMT,2,-0.1,6.5,90,7,3.8,18,15.5,5.7,140,0.373,2.356
6,GBR,,WEST FREUGH,31320,54.85,-4.95,10,101.2,0,GMT,2,-2.2,0.9,70,7,7,19.6,15.8,4.5,130,0.373,2.355
6,GBR,,PRESTWICK(CIV/NAVY),31350,55.5,-4.58,20,101.08,0,GMT,12,-3.1,1.2,110,7,6.9,21,16.4,4,270,0.358,2.407
6,GBR,,PRESTWICK RNAS,31360,55.52,-4.58,27,101,0,GMT,12,-2.6,1.9,80,8,6.5,20.7,16.3,4.3,110,0.364,2.409
6,GBR,,GREENOCK MRCC,31380,55.97,-4.8,5,101.26,0,GMT,2,0.6,3.2,120,7,5.1,20.5,15.9,3.5,90,0.374,2.355
6,GBR,,GLASGOW AIRPORT,31400,55.87,-4.43,8,101.23,0,GMT,12,-4.1,0.8,230,7,7.7,21.1,16.2,4.2,60,0.373,2.355
6,GBR,,STRATHALLEN AIRFIEL,31440,56.32,-3.73,35,100.91,0,GMT,12,-4.9,0.4,240,7,8.7,21.1,16.4,3.4,240,0.358,2.407
6,GBR,,GLEN OGLE,31480,56.42,-4.32,564,94.73,0,GMT,2,-4.2,6.8,320,8,4.7,16.6,12.4,6,220,0.334,2.476
6,GBR,,DUNDRENNAN,31530,54.8,-4,113,99.97,0,GMT,1,-1.3,4,10,7,5.6,19.5,15.5,4.4,70,0.357,2.387
6,GBR,,DUMFRIES/DRUNGANS,31540,55.05,-3.65,16,101.13,0,GMT,1,-3,0.2,20,7,6.8,21.9,16.8,2.3,90,0.376,2.336
6,GBR,,DRUMALBIN,31550,55.62,-3.73,245,98.42,0,GMT,12,-3.9,1.2,100,7,7.1,19.8,15.5,4.8,200,0.353,2.384
6,GBR,,CHARTERHALL,31580,55.7,-2.38,111,100,0,GMT,12,-2.4,2,290,7,8.6,21.2,16.6,4.3,220,0.368,2.351
6,GBR,,EDINBURGH AIRPORT,31600,55.95,-3.35,41,100.83,0,GMT,12,-3.6,1.1,250,7,7.9,20.7,15.9,4.6,260,0.357,2.4
6,GBR,,ESKDALEMUIR,31620,55.32,-3.2,242,98.45,0,GMT,12,-4.7,1,340,7,8.1,20.6,15.5,3.8,190,0.353,2.384
6,GBR,,LEUCHARS,31710,56.4,-2.87,10,101.2,0,GMT,12,-2.5,2.4,270,7,7.6,20.4,15.3,6,240,0.37,2.349
6,GBR,,FIFE NESS,31740,56.3,-2.58,12,101.18,0,GMT,2,0.3,5.5,300,8,4.9,18.7,15.1,6.3,240,0.361,2.411
6,IMN,,ISLE OF MAN/RONALDS,32040,54.08,-4.63,16,101.13,0,GMT,2,0.5,4,10,8,4.9,19.1,15.2,4.5,70,0.364,2.427
6,IMN,,POINT OF AYRE (LH),32080,54.42,-4.37,9,101.22,0,GMT,2,1.5,6.1,120,8,4.9,19.2,15.6,5.8,240,0.363,2.413
6,GBR,,ST BEES HEAD NO.2,32100,54.52,-3.6,123,99.86,0,GMT,2,-1.2,3.6,30,8,4.7,19.8,16,4.4,120,0.361,2.395
6,GBR,,KESWICK,32120,54.62,-3.17,81,100.36,0,GMT,12,-3.1,0.4,150,7,7.4,22,16.7,2.6,170,0.36,2.366
6,GBR,,WALNEY ISLAND,32140,54.12,-3.25,14,101.16,0,GMT,2,-0.8,2.7,110,7,5,21,17,4.5,90,0.359,2.386
6,GBR,,CARLISLE,32200,54.93,-2.97,27,101,0,GMT,12,-2.8,0.4,70,7,7.2,21.7,16.9,3.5,290,0.36,2.387
6,GBR,,SPADEADAM,32240,55.05,-2.55,286,97.94,0,GMT,12,-3.9,2.5,260,7,7.5,20.1,15.4,4.6,250,0.353,2.39
6,GBR,,SHAP,32250,54.5,-2.68,255,98.3,0,GMT,12,-5,0.4,220,7,7.7,20.7,16.1,3.6,190,0.354,2.39
6,GBR,,WARCOP RANGE,32260,54.57,-2.42,227,98.63,0,GMT,1,-3.3,1.2,120,7,7,21.2,16.6,4.7,220,0.356,2.391
6,GBR,,GREAT DUN FELL,32270,54.68,-2.45,847,91.56,0,GMT,1,-6.4,11.6,340,8,4.2,16.2,13,7.5,350,0.327,2.459
6,GBR,,REDESDALE CAMP,32300,55.28,-2.28,212,98.8,0,GMT,12,-4.7,1.5,0,7,8.7,20.8,15.8,3.8,140,0.351,2.416
6,GBR,,BOULMER,32400,55.42,-1.6,27,101,0,GMT,1,-1,3.8,270,8,6.5,19.5,15.4,5.9,240,0.365,2.424
6,GBR,,NEWCASTLE,32433,55.03,-1.68,81,100.36,0,GMT,12,-2.9,1.6,240,7,7.8,21.2,16.4,3.8,110,0.357,2.407
6,GBR,,NEWCASTLE WEATHER C,32460,54.98,-1.6,52,100.7,0,GMT,12,-0.9,2.1,270,8,6.4,21.7,16.3,3.4,190,0.367,2.394
6,GBR,,LEEMING,32570,54.3,-1.53,32,100.94,0,GMT,12,-3,1.4,160,7,8.5,22.9,16.9,4.2,130,0.375,2.342
6,GBR,,DISFORTH AIRFIELD,32610,54.13,-1.42,33,100.93,0,GMT,12,-2.7,1.8,340,7,8.9,23.1,17.1,4.2,150,0.375,2.342
6,GBR,,TYNEMOUTH,32620,55.02,-1.42,30,100.97,0,GMT,1,-0.2,6.6,280,8,4.7,19.6,15.8,6.6,270,0.368,2.399
6,GBR,,TOPCLIFFE,32650,54.2,-1.38,28,100.99,0,GMT,12,-3.6,2,130,7,9,22.9,17.5,5.1,170,0.375,2.342
6,GBR,,LINTON-ON-OUSE,32660,54.05,-1.25,14,101.16,0,GMT,12,-2.8,1.7,310,7,8.7,23.5,17,4.2,170,0.375,2.342
6,GBR,,LOFTUS SAMOS,32750,54.57,-0.87,159,99.43,0,GMT,12,-1.4,4.3,250,8,6.8,21.3,16.8,5.7,190,0.36,2.407
6,GBR,,FYLINGDALES,32810,54.37,-0.67,262,98.22,0,GMT,1,-2.6,3.9,210,7,6.7,20.5,16.1,5.2,210,0.352,2.395
6,GBR,,BRIDLINGTON MRSC,32920,54.1,-0.17,19,101.1,0,GMT,1,-0.6,3.5,290,8,6.5,20.8,15.9,5.9,270,0.381,2.358
6,GBR,,VALLEY,33020,53.25,-4.53,10,101.2,0,GMT,2,-0.5,2.7,70,8,5.3,20.8,16.1,4,60,0.365,2.446
6,GBR,,CAPEL CURIG,33050,53.1,-3.93,215,98.77,0,GMT,12,-3.1,0.7,50,8,6.4,21.2,16.3,4.1,60,0.348,2.445
6,GBR,,RHYL,33130,53.25,-3.5,76,100.42,0,GMT,1,-1.1,2.2,210,7,6.7,21.7,16.8,3.1,140,0.363,2.375
6,GBR,,CROSBY,33160,53.5,-3.07,9,101.22,0,GMT,2,-2,2.4,50,7,5.6,22.2,17.4,4.8,170,0.376,2.342
6,GBR,,BLACKPOOL,33180,53.77,-3.03,10,101.2,0,GMT,2,-3.2,3.4,90,7,6.2,21.7,17,4.9,100,0.377,2.361
6,GBR,,HAWARDEN,33210,53.17,-2.98,9,101.22,0,GMT,1,-2.9,0.7,160,7,8.3,23.1,17.5,3.7,150,0.376,2.336
6,GBR,,AUGHTON,33220,53.55,-2.92,56,100.65,0,GMT,2,-1.5,3.4,120,7,6,22.4,16.7,4.2,90,0.374,2.342
6,GBR,,LIVERPOOL,33233,53.33,-2.85,24,101.04,0,GMT,1,-1.2,2.5,150,7,6.9,23,16.8,4.1,130,0.375,2.342
6,GBR,,MANCHESTER AIRPORT,33340,53.35,-2.28,69,100.5,0,GMT,1,-2.4,1.6,90,7,7.6,23.4,16.9,4,170,0.373,2.341
6,GBR,,CELLARHEAD,33380,53.03,-2.08,228,98.62,0,GMT,2,-3.6,1.2,90,7,7.6,22,16.2,3.3,70,0.356,2.368
6,GBR,,BINGLEY NO.2,33440,53.82,-1.87,267,98.16,0,GMT,2,-2.9,2.6,280,7,7.1,21.5,16.2,3.4,110,0.368,2.337
6,GBR,,EMLEY MOOR,33450,53.62,-1.67,259,98.25,0,GMT,1,-2.3,3.4,300,7,6.8,21.8,16.6,3.7,90,0.371,2.317
6,GBR,,LEEDS BRADFORD,33463,53.87,-1.65,208,98.85,0,GMT,12,-2.2,3.4,270,8,7,22,16.5,4.2,100,0.376,2.348
6,GBR,,LEEDS WEATHER CTR,33470,53.8,-1.55,47,100.76,0,GMT,1,-1.1,2.2,300,7,7.8,24.1,16.9,3.7,110,0.39,2.28
6,GBR,,NOTTINGHAM/WATNALL,33540,53,-1.25,117,99.93,0,GMT,1,-2.2,2.5,50,7,8.4,23.9,17.1,3.7,210,0.379,2.294
6,GBR,,CHURCH FENTON,33550,53.83,-1.2,8,101.23,0,GMT,12,-2.8,2.2,330,7,8.6,23.5,17.3,4.1,170,0.391,2.279
6,GBR,,FINNINGLEY(RAF),33600,53.48,-1,17,101.12,0,GMT,1,-2.8,1.7,170,7,9.5,24.2,16.9,4.4,150,0.379,2.315
6,GBR,,WADDINGTON,33770,53.17,-0.52,68,100.51,0,GMT,1,-2.1,3.4,320,7,8.4,23.9,17,4.8,110,0.373,2.335
6,GBR,,CRANWELL,33790,53.03,-0.5,62,100.58,0,GMT,12,-2.4,3.3,150,7,9.1,24.1,17.4,5.1,210,0.392,2.256
6,GBR,,LECONFIELD,33820,53.87,-0.43,7,101.24,0,GMT,12,-2.2,1.4,270,7,8.9,23.1,17.3,4.9,220,0.379,2.32
6,GBR,,DONNA NOOK NO.2,33850,53.47,0.07,8,101.23,0,GMT,12,-0.9,4.3,290,8,6.7,21.7,17.1,6.2,220,0.382,2.364
6,GBR,,CONINGSBY,33910,53.08,-0.17,6,101.25,0,GMT,1,-2.2,2.7,320,7,9.1,24.3,17.5,4.7,90,0.394,2.262
6,GBR,,WAINFLEET,33920,53.08,0.27,5,101.26,0,GMT,1,-1.3,3.6,270,8,8.6,22.5,17.6,5.4,200,0.388,2.338
6,GBR,,ABERDARON,34050,52.78,-4.73,94,100.2,0,GMT,2,0.9,5.6,40,8,4,19.8,16.5,3.8,110,0.366,2.445
6,GBR,,LAKE VYRNWY,34100,52.75,-3.47,359,97.09,0,GMT,1,-2.8,3.1,70,8,6.2,20.6,16.1,3.2,190,0.34,2.472
6,GBR,,SHAWBURY,34140,52.8,-2.67,72,100.46,0,GMT,12,-3.3,1.5,330,7,8.8,23.3,16.8,4.3,180,0.373,2.337
6,GBR,,EAST MIDLANDS,34185,52.83,-1.32,93,100.21,0,GMT,1,-2.2,2.7,270,7,8.6,24.1,17,4.1,210,0.392,2.261
6,GBR,,COTTESMORE,34530,52.73,-0.65,142,99.63,0,GMT,12,-2.9,3.1,270,7,8.8,23.8,17,5.6,210,0.39,2.261
